GW12|Greenland|kullorsuaq|Kullorsuaq|03|408|74.5833333|-57.2|
GW13|Greenland|kullorsuaq|Kullorsuaq|03|408|74.5833333|-57.2|
GW14|Greenland|kullorsuaq|Kullorsuaq|03|408|74.5833333|-57.2|
GW15|Greenland|kullorsuaq|Kullorsuaq|03|408|74.5833333|-57.2|
GW16|Greenland|kullorsuaq|Kullorsuaq|03|408|74.5833333|-57.2|
GW17|Greenland|kullorsuaq|Kullorsuaq|03|408|74.5833333|-57.2|
GW18|Greenland|kullorsuaq|Kullorsuaq|03|408|74.5833333|-57.2|
GW19|Greenland|kullorsuaq|Kullorsuaq|03|408|74.5833333|-57.2|
GW20|Greenland|aappilattoq|Aappilattoq|03|208|72.8833333|-55.6|
GW21|Greenland|aappilattoq|Aappilattoq|03|208|72.8833333|-55.6|
GW22|Greenland|aappilattoq|Aappilattoq|03|208|72.8833333|-55.6|
GW23|Greenland|aappilattoq|Aappilattoq|03|208|72.8833333|-55.6|
GW24|Greenland|aappilattoq|Aappilattoq|03|208|72.8833333|-55.6|
GW25|Greenland|aappilattoq|Aappilattoq|03|208|72.8833333|-55.6|
GW26|Greenland|aappilattoq|Aappilattoq|03|208|72.8833333|-55.6|
GW27|Greenland|aappilattoq|Aappilattoq|03|208|72.8833333|-55.6|
GW28|Greenland|aappilattoq|Aappilattoq|03|208|72.8833333|-55.6|
GW29|Greenland|aappilattoq|Aappilattoq|03|208|72.8833333|-55.6|
GW30|Greenland|naajat|Naajat|03||71.5833333|-53.4666667|
GW31|Greenland|naajat|Naajat|03||71.5833333|-53.4666667|
GW32|Greenland|naajat|Naajat|03||71.5833333|-53.4666667|
GW33|Greenland|naajat|Naajat|03||71.5833333|-53.4666667|
GW34|Greenland|naajat|Naajat|03||71.5833333|-53.4666667|
GW35|Greenland|naajat|Naajat|03||71.5833333|-53.4666667|
GW36|Greenland|naajat|Naajat|03||71.5833333|-53.4666667|
GW37|Greenland|naajat|Naajat|03||71.5833333|-53.4666667|
GW38|Greenland|naajat|Naajat|03||71.5833333|-53.4666667|
GW39|Greenland|naajat|Naajat|03||71.5833333|-53.4666667|
GW40|Greenland|maarmorilik|Maarmorilik|03|50|71.1333333|-51.2833333|
GW41|Greenland|maarmorilik|Maarmorilik|03|50|71.1333333|-51.2833333|
GW42|Greenland|maarmorilik|Maarmorilik|03|50|71.1333333|-51.2833333|
GW43|Greenland|maarmorilik|Maarmorilik|03|50|71.1333333|-51.2833333|
GW44|Greenland|maarmorilik|Maarmorilik|03|50|71.1333333|-51.2833333|
GW45|Greenland|maarmorilik|Maarmorilik|03|50|71.1333333|-51.2833333|
GW46|Greenland|maarmorilik|Maarmorilik|03|50|71.1333333|-51.2833333|
GW47|Greenland|maarmorilik|Maarmorilik|03|50|71.1333333|-51.2833333|
GW48|Greenland|maarmorilik|Maarmorilik|03|50|71.1333333|-51.2833333|
GW49|Greenland|maarmorilik|Maarmorilik|03|50|71.1333333|-51.2833333|
GW50|Greenland|avigaat|Avigaat|03||62.2333333|-49.8333333|
GW51|Greenland|avigaat|Avigaat|03||62.2333333|-49.8333333|
GW52|Greenland|avigaat|Avigaat|03||62.2333333|-49.8333333|
GW53|Greenland|avigaat|Avigaat|03||62.2333333|-49.8333333|
GW54|Greenland|avigaat|Avigaat|03||62.2333333|-49.8333333|
GW55|Greenland|avigaat|Avigaat|03||62.2333333|-49.8333333|
GW56|Greenland|avigaat|Avigaat|03||62.2333333|-49.8333333|
GW57|Greenland|avigaat|Avigaat|03||62.2333333|-49.8333333|
GW58|Greenland|avigaat|Avigaat|03||62.2333333|-49.8333333|
GW59|Greenland|avigaat|Avigaat|03||62.2333333|-49.8333333|
GW60|Greenland|niaqornaq|Niaqornaq|03||61.0|-46.1333333|
GW61|Greenland|niaqornaq|Niaqornaq|03||61.0|-46.1333333|
GW62|Greenland|niaqornaq|Niaqornaq|03||61.0|-46.1333333|
GW63|Greenland|niaqornaq|Niaqornaq|03||61.0|-46.1333333|
GW64|Greenland|niaqornaq|Niaqornaq|03||61.0|-46.1333333|
GW65|Greenland|niaqornaq|Niaqornaq|03||61.0|-46.1333333|
GW66|Greenland|niaqornaq|Niaqornaq|03||61.0|-46.1333333|
GW67|Greenland|niaqornaq|Niaqornaq|03||61.0|-46.1333333|
GW68|Greenland|niaqornaq|Niaqornaq|03||61.0|-46.1333333|
GW69|Greenland|niaqornaq|Niaqornaq|03||61.0|-46.1333333|
GW70|Greenland|narsarssauk|Narsarssauk|03||61.1666667|-45.4166667|
GW71|Greenland|narsarssauk|Narsarssauk|03||61.1666667|-45.4166667|
GW72|Greenland|narsarssauk|Narsarssauk|03||61.1666667|-45.4166667|
GW73|Greenland|narsarssauk|Narsarssauk|03||61.1666667|-45.4166667|
GW74|Greenland|narsarssauk|Narsarssauk|03||61.1666667|-45.4166667|
GW75|Greenland|narsarssauk|Narsarssauk|03||61.1666667|-45.4166667|
GW76|Greenland|narsarssauk|Narsarssauk|03||61.1666667|-45.4166667|
GW77|Greenland|narsarssauk|Narsarssauk|03||61.1666667|-45.4166667|
GW78|Greenland|narsarssauk|Narsarssauk|03||61.1666667|-45.4166667|
GW79|Greenland|narsarssauk|Narsarssauk|03||61.1666667|-45.4166667|
GW80|Greenland|timmiarmiut|Timmiarmiut|02||62.5333333|-42.2166667|
GW81|Greenland|timmiarmiut|Timmiarmiut|02||62.5333333|-42.2166667|
GW82|Greenland|timmiarmiut|Timmiarmiut|02||62.5333333|-42.2166667|
GW83|Greenland|timmiarmiut|Timmiarmiut|02||62.5333333|-42.2166667|
GW84|Greenland|timmiarmiut|Timmiarmiut|02||62.5333333|-42.2166667|
GW85|Greenland|timmiarmiut|Timmiarmiut|02||62.5333333|-42.2166667|
GW86|Greenland|timmiarmiut|Timmiarmiut|02||62.5333333|-42.2166667|
GW87|Greenland|timmiarmiut|Timmiarmiut|02||62.5333333|-42.2166667|
GW88|Greenland|timmiarmiut|Timmiarmiut|02||62.5333333|-42.2166667|
GW89|Greenland|timmiarmiut|Timmiarmiut|02||62.5333333|-42.2166667|
GW90|Greenland|tiniteqilaarmiit|Tiniteqilaarmiit|02||63.3833333|-41.1166667|
GW91|Greenland|tiniteqilaarmiit|Tiniteqilaarmiit|02||63.3833333|-41.1166667|
GW92|Greenland|tiniteqilaarmiit|Tiniteqilaarmiit|02||63.3833333|-41.1166667|
GW93|Greenland|tiniteqilaarmiit|Tiniteqilaarmiit|02||63.3833333|-41.1166667|
GW94|Greenland|tiniteqilaarmiit|Tiniteqilaarmiit|02||63.3833333|-41.1166667|
GW95|Greenland|tiniteqilaarmiit|Tiniteqilaarmiit|02||63.3833333|-41.1166667|
GW96|Greenland|tiniteqilaarmiit|Tiniteqilaarmiit|02||63.3833333|-41.1166667|
GW97|Greenland|tiniteqilaarmiit|Tiniteqilaarmiit|02||63.3833333|-41.1166667|
GW98|Greenland|tiniteqilaarmiit|Tiniteqilaarmiit|02||63.3833333|-41.1166667|
GW99|Greenland|tiniteqilaarmiit|Tiniteqilaarmiit|02||63.3833333|-41.1166667|
GX00|Canada|aillik|Aillik|05||55.183333|-59.216667|
GX01|Canada|aillik|Aillik|05||55.183333|-59.216667|
GX02|Canada|aillik|Aillik|05||55.183333|-59.216667|
GX03|Canada|aillik|Aillik|05||55.183333|-59.216667|
GX04|Canada|aillik|Aillik|05||55.183333|-59.216667|
GX05|Canada|aillik|Aillik|05||55.183333|-59.216667|
GX06|Canada|aillik|Aillik|05||55.183333|-59.216667|
GX07|Canada|aillik|Aillik|05||55.183333|-59.216667|
GX08|Canada|aillik|Aillik|05||55.183333|-59.216667|
GX09|Canada|aillik|Aillik|05||55.183333|-59.216667|
GX10|Greenland|kullorsuaq|Kullorsuaq|03|408|74.5833333|-57.2|
GX11|Greenland|kullorsuaq|Kullorsuaq|03|408|74.5833333|-57.2|
GX12|Greenland|kullorsuaq|Kullorsuaq|03|408|74.5833333|-57.2|
GX13|Greenland|kullorsuaq|Kullorsuaq|03|408|74.5833333|-57.2|
GX14|Greenland|kullorsuaq|Kullorsuaq|03|408|74.5833333|-57.2|
GX15|Greenland|kullorsuaq|Kullorsuaq|03|408|74.5833333|-57.2|
GX16|Greenland|kullorsuaq|Kullorsuaq|03|408|74.5833333|-57.2|
GX17|Greenland|kullorsuaq|Kullorsuaq|03|408|74.5833333|-57.2|
GX18|Greenland|kullorsuaq|Kullorsuaq|03|408|74.5833333|-57.2|
GX19|Greenland|kullorsuaq|Kullorsuaq|03|408|74.5833333|-57.2|
GX20|Greenland|aappilattoq|Aappilattoq|03|208|72.8833333|-55.6|
GX21|Greenland|aappilattoq|Aappilattoq|03|208|72.8833333|-55.6|
GX22|Greenland|aappilattoq|Aappilattoq|03|208|72.8833333|-55.6|
GX23|Greenland|aappilattoq|Aappilattoq|03|208|72.8833333|-55.6|
GX24|Greenland|aappilattoq|Aappilattoq|03|208|72.8833333|-55.6|
GX25|Greenland|aappilattoq|Aappilattoq|03|208|72.8833333|-55.6|
GX26|Greenland|aappilattoq|Aappilattoq|03|208|72.8833333|-55.6|
GX27|Greenland|aappilattoq|Aappilattoq|03|208|72.8833333|-55.6|
GX28|Greenland|aappilattoq|Aappilattoq|03|208|72.8833333|-55.6|
GX29|Greenland|aappilattoq|Aappilattoq|03|208|72.8833333|-55.6|
GX30|Greenland|naajat|Naajat|03||71.5833333|-53.4666667|
GX31|Greenland|naajat|Naajat|03||71.5833333|-53.4666667|
GX32|Greenland|naajat|Naajat|03||71.5833333|-53.4666667|
GX33|Greenland|naajat|Naajat|03||71.5833333|-53.4666667|
GX34|Greenland|naajat|Naajat|03||71.5833333|-53.4666667|
GX35|Greenland|naajat|Naajat|03||71.5833333|-53.4666667|
GX36|Greenland|naajat|Naajat|03||71.5833333|-53.4666667|
GX37|Greenland|naajat|Naajat|03||71.5833333|-53.4666667|
GX38|Greenland|naajat|Naajat|03||71.5833333|-53.4666667|
GX39|Greenland|naajat|Naajat|03||71.5833333|-53.4666667|
GX40|Greenland|maarmorilik|Maarmorilik|03|50|71.1333333|-51.2833333|
GX41|Greenland|maarmorilik|Maarmorilik|03|50|71.1333333|-51.2833333|
GX42|Greenland|maarmorilik|Maarmorilik|03|50|71.1333333|-51.2833333|
GX43|Greenland|maarmorilik|Maarmorilik|03|50|71.1333333|-51.2833333|
GX44|Greenland|maarmorilik|Maarmorilik|03|50|71.1333333|-51.2833333|
GX45|Greenland|maarmorilik|Maarmorilik|03|50|71.1333333|-51.2833333|
GX46|Greenland|maarmorilik|Maarmorilik|03|50|71.1333333|-51.2833333|
GX47|Greenland|maarmorilik|Maarmorilik|03|50|71.1333333|-51.2833333|
GX48|Greenland|maarmorilik|Maarmorilik|03|50|71.1333333|-51.2833333|
GX49|Greenland|maarmorilik|Maarmorilik|03|50|71.1333333|-51.2833333|
GX50|Greenland|avigaat|Avigaat|03||62.2333333|-49.8333333|
GX51|Greenland|avigaat|Avigaat|03||62.2333333|-49.8333333|
GX52|Greenland|avigaat|Avigaat|03||62.2333333|-49.8333333|
GX53|Greenland|avigaat|Avigaat|03||62.2333333|-49.8333333|
GX54|Greenland|avigaat|Avigaat|03||62.2333333|-49.8333333|
GX55|Greenland|avigaat|Avigaat|03||62.2333333|-49.8333333|
GX56|Greenland|avigaat|Avigaat|03||62.2333333|-49.8333333|
GX57|Greenland|avigaat|Avigaat|03||62.2333333|-49.8333333|
GX58|Greenland|avigaat|Avigaat|03||62.2333333|-49.8333333|
GX59|Greenland|avigaat|Avigaat|03||62.2333333|-49.8333333|
GX60|Greenland|niaqornaq|Niaqornaq|03||61.0|-46.1333333|
GX61|Greenland|niaqornaq|Niaqornaq|03||61.0|-46.1333333|
GX62|Greenland|niaqornaq|Niaqornaq|03||61.0|-46.1333333|
GX63|Greenland|niaqornaq|Niaqornaq|03||61.0|-46.1333333|
GX64|Greenland|niaqornaq|Niaqornaq|03||61.0|-46.1333333|
GX65|Greenland|niaqornaq|Niaqornaq|03||61.0|-46.1333333|
GX66|Greenland|niaqornaq|Niaqornaq|03||61.0|-46.1333333|
GX67|Greenland|niaqornaq|Niaqornaq|03||61.0|-46.1333333|
GX68|Greenland|niaqornaq|Niaqornaq|03||61.0|-46.1333333|
GX69|Greenland|niaqornaq|Niaqornaq|03||61.0|-46.1333333|
GX70|Greenland|narsarssauk|Narsarssauk|03||61.1666667|-45.4166667|
GX71|Greenland|narsarssauk|Narsarssauk|03||61.1666667|-45.4166667|
GX72|Greenland|narsarssauk|Narsarssauk|03||61.1666667|-45.4166667|
GX73|Greenland|narsarssauk|Narsarssauk|03||61.1666667|-45.4166667|
GX74|Greenland|narsarssauk|Narsarssauk|03||61.1666667|-45.4166667|
GX75|Greenland|narsarssauk|Narsarssauk|03||61.1666667|-45.4166667|
GX76|Greenland|narsarssauk|Narsarssauk|03||61.1666667|-45.4166667|
GX77|Greenland|narsarssauk|Narsarssauk|03||61.1666667|-45.4166667|
GX78|Greenland|narsarssauk|Narsarssauk|03||61.1666667|-45.4166667|
GX79|Greenland|narsarssauk|Narsarssauk|03||61.1666667|-45.4166667|
GX80|Greenland|timmiarmiut|Timmiarmiut|02||62.5333333|-42.2166667|
GX81|Greenland|timmiarmiut|Timmiarmiut|02||62.5333333|-42.2166667|
GX82|Greenland|timmiarmiut|Timmiarmiut|02||62.5333333|-42.2166667|
GX83|Greenland|timmiarmiut|Timmiarmiut|02||62.5333333|-42.2166667|
GX84|Greenland|timmiarmiut|Timmiarmiut|02||62.5333333|-42.2166667|
GX85|Greenland|timmiarmiut|Timmiarmiut|02||62.5333333|-42.2166667|
GX86|Greenland|timmiarmiut|Timmiarmiut|02||62.5333333|-42.2166667|
GX87|Greenland|timmiarmiut|Timmiarmiut|02||62.5333333|-42.2166667|
GX88|Greenland|timmiarmiut|Timmiarmiut|02||62.5333333|-42.2166667|
GX89|Greenland|timmiarmiut|Timmiarmiut|02||62.5333333|-42.2166667|
GX90|Greenland|tiniteqilaarmiit|Tiniteqilaarmiit|02||63.3833333|-41.1166667|
GX91|Greenland|tiniteqilaarmiit|Tiniteqilaarmiit|02||63.3833333|-41.1166667|
GX92|Greenland|tiniteqilaarmiit|Tiniteqilaarmiit|02||63.3833333|-41.1166667|
GX93|Greenland|tiniteqilaarmiit|Tiniteqilaarmiit|02||63.3833333|-41.1166667|
GX94|Greenland|tiniteqilaarmiit|Tiniteqilaarmiit|02||63.3833333|-41.1166667|
GX95|Greenland|tiniteqilaarmiit|Tiniteqilaarmiit|02||63.3833333|-41.1166667|
GX96|Greenland|tiniteqilaarmiit|Tiniteqilaarmiit|02||63.3833333|-41.1166667|
GX97|Greenland|tiniteqilaarmiit|Tiniteqilaarmiit|02||63.3833333|-41.1166667|
GX98|Greenland|tiniteqilaarmiit|Tiniteqilaarmiit|02||63.3833333|-41.1166667|
GX99|Greenland|tiniteqilaarmiit|Tiniteqilaarmiit|02||63.3833333|-41.1166667|
GY00|Canada|aillik|Aillik|05||55.183333|-59.216667|
GY01|Canada|aillik|Aillik|05||55.183333|-59.216667|
GY02|Canada|aillik|Aillik|05||55.183333|-59.216667|
GY03|Canada|aillik|Aillik|05||55.183333|-59.216667|
GY04|Canada|aillik|Aillik|05||55.183333|-59.216667|
GY05|Canada|aillik|Aillik|05||55.183333|-59.216667|
GY06|Canada|aillik|Aillik|05||55.183333|-59.216667|
GY07|Canada|aillik|Aillik|05||55.183333|-59.216667|
GY08|Canada|aillik|Aillik|05||55.183333|-59.216667|
GY09|Canada|aillik|Aillik|05||55.183333|-59.216667|
GY10|Greenland|kullorsuaq|Kullorsuaq|03|408|74.5833333|-57.2|
GY11|Greenland|kullorsuaq|Kullorsuaq|03|408|74.5833333|-57.2|
GY12|Greenland|kullorsuaq|Kullorsuaq|03|408|74.5833333|-57.2|
GY13|Greenland|kullorsuaq|Kullorsuaq|03|408|74.5833333|-57.2|
GY14|Greenland|kullorsuaq|Kullorsuaq|03|408|74.5833333|-57.2|
GY15|Greenland|kullorsuaq|Kullorsuaq|03|408|74.5833333|-57.2|
GY16|Greenland|kullorsuaq|Kullorsuaq|03|408|74.5833333|-57.2|
GY17|Greenland|kullorsuaq|Kullorsuaq|03|408|74.5833333|-57.2|
GY18|Greenland|kullorsuaq|Kullorsuaq|03|408|74.5833333|-57.2|
GY19|Greenland|kullorsuaq|Kullorsuaq|03|408|74.5833333|-57.2|
GY20|Greenland|aappilattoq|Aappilattoq|03|208|72.8833333|-55.6|
GY21|Greenland|aappilattoq|Aappilattoq|03|208|72.8833333|-55.6|
GY22|Greenland|aappilattoq|Aappilattoq|03|208|72.8833333|-55.6|
GY23|Greenland|aappilattoq|Aappilattoq|03|208|72.8833333|-55.6|
GY24|Greenland|aappilattoq|Aappilattoq|03|208|72.8833333|-55.6|
GY25|Greenland|aappilattoq|Aappilattoq|03|208|72.8833333|-55.6|
GY26|Greenland|aappilattoq|Aappilattoq|03|208|72.8833333|-55.6|
GY27|Greenland|aappilattoq|Aappilattoq|03|208|72.8833333|-55.6|
GY28|Greenland|aappilattoq|Aappilattoq|03|208|72.8833333|-55.6|
GY29|Greenland|aappilattoq|Aappilattoq|03|208|72.8833333|-55.6|
GY30|Greenland|naajat|Naajat|03||71.5833333|-53.4666667|
GY31|Greenland|naajat|Naajat|03||71.5833333|-53.4666667|
GY32|Greenland|naajat|Naajat|03||71.5833333|-53.4666667|
GY33|Greenland|naajat|Naajat|03||71.5833333|-53.4666667|
GY34|Greenland|naajat|Naajat|03||71.5833333|-53.4666667|
GY35|Greenland|naajat|Naajat|03||71.5833333|-53.4666667|
GY36|Greenland|naajat|Naajat|03||71.5833333|-53.4666667|
GY37|Greenland|naajat|Naajat|03||71.5833333|-53.4666667|
GY38|Greenland|naajat|Naajat|03||71.5833333|-53.4666667|
GY39|Greenland|naajat|Naajat|03||71.5833333|-53.4666667|
GY40|Greenland|maarmorilik|Maarmorilik|03|50|71.1333333|-51.2833333|
GY41|Greenland|maarmorilik|Maarmorilik|03|50|71.1333333|-51.2833333|
GY42|Greenland|maarmorilik|Maarmorilik|03|50|71.1333333|-51.2833333|
GY43|Greenland|maarmorilik|Maarmorilik|03|50|71.1333333|-51.2833333|
GY44|Greenland|maarmorilik|Maarmorilik|03|50|71.1333333|-51.2833333|
GY45|Greenland|maarmorilik|Maarmorilik|03|50|71.1333333|-51.2833333|
GY46|Greenland|maarmorilik|Maarmorilik|03|50|71.1333333|-51.2833333|
GY47|Greenland|maarmorilik|Maarmorilik|03|50|71.1333333|-51.2833333|
GY48|Greenland|maarmorilik|Maarmorilik|03|50|71.1333333|-51.2833333|
GY49|Greenland|maarmorilik|Maarmorilik|03|50|71.1333333|-51.2833333|
GY50|Greenland|avigaat|Avigaat|03||62.2333333|-49.8333333|
GY51|Greenland|avigaat|Avigaat|03||62.2333333|-49.8333333|
GY52|Greenland|avigaat|Avigaat|03||62.2333333|-49.8333333|
GY53|Greenland|avigaat|Avigaat|03||62.2333333|-49.8333333|
GY54|Greenland|avigaat|Avigaat|03||62.2333333|-49.8333333|
GY55|Greenland|avigaat|Avigaat|03||62.2333333|-49.8333333|
GY56|Greenland|avigaat|Avigaat|03||62.2333333|-49.8333333|
GY57|Greenland|avigaat|Avigaat|03||62.2333333|-49.8333333|
GY58|Greenland|avigaat|Avigaat|03||62.2333333|-49.8333333|
GY59|Greenland|avigaat|Avigaat|03||62.2333333|-49.8333333|
GY60|Greenland|niaqornaq|Niaqornaq|03||61.0|-46.1333333|
GY61|Greenland|niaqornaq|Niaqornaq|03||61.0|-46.1333333|
GY62|Greenland|niaqornaq|Niaqornaq|03||61.0|-46.1333333|
GY63|Greenland|niaqornaq|Niaqornaq|03||61.0|-46.1333333|
GY64|Greenland|niaqornaq|Niaqornaq|03||61.0|-46.1333333|
GY65|Greenland|niaqornaq|Niaqornaq|03||61.0|-46.1333333|
GY66|Greenland|niaqornaq|Niaqornaq|03||61.0|-46.1333333|
GY67|Greenland|niaqornaq|Niaqornaq|03||61.0|-46.1333333|
GY68|Greenland|niaqornaq|Niaqornaq|03||61.0|-46.1333333|
GY69|Greenland|niaqornaq|Niaqornaq|03||61.0|-46.1333333|
GY70|Greenland|narsarssauk|Narsarssauk|03||61.1666667|-45.4166667|
GY71|Greenland|narsarssauk|Narsarssauk|03||61.1666667|-45.4166667|
GY72|Greenland|narsarssauk|Narsarssauk|03||61.1666667|-45.4166667|
GY73|Greenland|narsarssauk|Narsarssauk|03||61.1666667|-45.4166667|
GY74|Greenland|narsarssauk|Narsarssauk|03||61.1666667|-45.4166667|
GY75|Greenland|narsarssauk|Narsarssauk|03||61.1666667|-45.4166667|
GY76|Greenland|narsarssauk|Narsarssauk|03||61.1666667|-45.4166667|
GY77|Greenland|narsarssauk|Narsarssauk|03||61.1666667|-45.4166667|
GY78|Greenland|narsarssauk|Narsarssauk|03||61.1666667|-45.4166667|
GY79|Greenland|narsarssauk|Narsarssauk|03||61.1666667|-45.4166667|
GY80|Greenland|timmiarmiut|Timmiarmiut|02||62.5333333|-42.2166667|
GY81|Greenland|timmiarmiut|Timmiarmiut|02||62.5333333|-42.2166667|
GY82|Greenland|timmiarmiut|Timmiarmiut|02||62.5333333|-42.2166667|
GY83|Greenland|timmiarmiut|Timmiarmiut|02||62.5333333|-42.2166667|
GY84|Greenland|timmiarmiut|Timmiarmiut|02||62.5333333|-42.2166667|
GY85|Greenland|timmiarmiut|Timmiarmiut|02||62.5333333|-42.2166667|
GY86|Greenland|timmiarmiut|Timmiarmiut|02||62.5333333|-42.2166667|
GY87|Greenland|timmiarmiut|Timmiarmiut|02||62.5333333|-42.2166667|
GY88|Greenland|timmiarmiut|Timmiarmiut|02||62.5333333|-42.2166667|
GY89|Greenland|timmiarmiut|Timmiarmiut|02||62.5333333|-42.2166667|
GY90|Greenland|tiniteqilaarmiit|Tiniteqilaarmiit|02||63.3833333|-41.1166667|
GY91|Greenland|tiniteqilaarmiit|Tiniteqilaarmiit|02||63.3833333|-41.1166667|
GY92|Greenland|tiniteqilaarmiit|Tiniteqilaarmiit|02||63.3833333|-41.1166667|
GY93|Greenland|tiniteqilaarmiit|Tiniteqilaarmiit|02||63.3833333|-41.1166667|
GY94|Greenland|tiniteqilaarmiit|Tiniteqilaarmiit|02||63.3833333|-41.1166667|
GY95|Greenland|tiniteqilaarmiit|Tiniteqilaarmiit|02||63.3833333|-41.1166667|
GY96|Greenland|tiniteqilaarmiit|Tiniteqilaarmiit|02||63.3833333|-41.1166667|
GY97|Greenland|tiniteqilaarmiit|Tiniteqilaarmiit|02||63.3833333|-41.1166667|
GY98|Greenland|tiniteqilaarmiit|Tiniteqilaarmiit|02||63.3833333|-41.1166667|
GY99|Greenland|tiniteqilaarmiit|Tiniteqilaarmiit|02||63.3833333|-41.1166667|
GZ00|Canada|aillik|Aillik|05||55.183333|-59.216667|
GZ01|Canada|aillik|Aillik|05||55.183333|-59.216667|
GZ02|Canada|aillik|Aillik|05||55.183333|-59.216667|
GZ03|Canada|aillik|Aillik|05||55.183333|-59.216667|
GZ04|Canada|aillik|Aillik|05||55.183333|-59.216667|
GZ05|Canada|aillik|Aillik|05||55.183333|-59.216667|
GZ06|Canada|aillik|Aillik|05||55.183333|-59.216667|
GZ07|Canada|aillik|Aillik|05||55.183333|-59.216667|
GZ08|Canada|aillik|Aillik|05||55.183333|-59.216667|
GZ09|Canada|aillik|Aillik|05||55.183333|-59.216667|
GZ10|Greenland|kullorsuaq|Kullorsuaq|03|408|74.5833333|-57.2|
GZ11|Greenland|kullorsuaq|Kullorsuaq|03|408|74.5833333|-57.2|
GZ12|Greenland|kullorsuaq|Kullorsuaq|03|408|74.5833333|-57.2|
GZ13|Greenland|kullorsuaq|Kullorsuaq|03|408|74.5833333|-57.2|
GZ14|Greenland|kullorsuaq|Kullorsuaq|03|408|74.5833333|-57.2|
GZ15|Greenland|kullorsuaq|Kullorsuaq|03|408|74.5833333|-57.2|
GZ16|Greenland|kullorsuaq|Kullorsuaq|03|408|74.5833333|-57.2|
GZ17|Greenland|kullorsuaq|Kullorsuaq|03|408|74.5833333|-57.2|
GZ18|Greenland|kullorsuaq|Kullorsuaq|03|408|74.5833333|-57.2|
GZ19|Greenland|kullorsuaq|Kullorsuaq|03|408|74.5833333|-57.2|
GZ20|Greenland|aappilattoq|Aappilattoq|03|208|72.8833333|-55.6|
GZ21|Greenland|aappilattoq|Aappilattoq|03|208|72.8833333|-55.6|
GZ22|Greenland|aappilattoq|Aappilattoq|03|208|72.8833333|-55.6|
GZ23|Greenland|aappilattoq|Aappilattoq|03|208|72.8833333|-55.6|
GZ24|Greenland|aappilattoq|Aappilattoq|03|208|72.8833333|-55.6|
GZ25|Greenland|aappilattoq|Aappilattoq|03|208|72.8833333|-55.6|
GZ26|Greenland|aappilattoq|Aappilattoq|03|208|72.8833333|-55.6|
GZ27|Greenland|aappilattoq|Aappilattoq|03|208|72.8833333|-55.6|
GZ28|Greenland|aappilattoq|Aappilattoq|03|208|72.8833333|-55.6|
GZ29|Greenland|aappilattoq|Aappilattoq|03|208|72.8833333|-55.6|
GZ30|Greenland|naajat|Naajat|03||71.5833333|-53.4666667|
GZ31|Greenland|naajat|Naajat|03||71.5833333|-53.4666667|
GZ32|Greenland|naajat|Naajat|03||71.5833333|-53.4666667|
GZ33|Greenland|naajat|Naajat|03||71.5833333|-53.4666667|
GZ34|Greenland|naajat|Naajat|03||71.5833333|-53.4666667|
GZ35|Greenland|naajat|Naajat|03||71.5833333|-53.4666667|
GZ36|Greenland|naajat|Naajat|03||71.5833333|-53.4666667|
GZ37|Greenland|naajat|Naajat|03||71.5833333|-53.4666667|
GZ38|Greenland|naajat|Naajat|03||71.5833333|-53.4666667|
GZ39|Greenland|naajat|Naajat|03||71.5833333|-53.4666667|
GZ40|Greenland|maarmorilik|Maarmorilik|03|50|71.1333333|-51.2833333|
GZ41|Greenland|maarmorilik|Maarmorilik|03|50|71.1333333|-51.2833333|
GZ42|Greenland|maarmorilik|Maarmorilik|03|50|71.1333333|-51.2833333|
GZ43|Greenland|maarmorilik|Maarmorilik|03|50|71.1333333|-51.2833333|
GZ44|Greenland|maarmorilik|Maarmorilik|03|50|71.1333333|-51.2833333|
GZ45|Greenland|maarmorilik|Maarmorilik|03|50|71.1333333|-51.2833333|
GZ46|Greenland|maarmorilik|Maarmorilik|03|50|71.1333333|-51.2833333|
GZ47|Greenland|maarmorilik|Maarmorilik|03|50|71.1333333|-51.2833333|
GZ48|Greenland|maarmorilik|Maarmorilik|03|50|71.1333333|-51.2833333|
GZ49|Greenland|maarmorilik|Maarmorilik|03|50|71.1333333|-51.2833333|
GZ50|Greenland|avigaat|Avigaat|03||62.2333333|-49.8333333|
GZ51|Greenland|avigaat|Avigaat|03||62.2333333|-49.8333333|
GZ52|Greenland|avigaat|Avigaat|03||62.2333333|-49.8333333|
GZ53|Greenland|avigaat|Avigaat|03||62.2333333|-49.8333333|
GZ54|Greenland|avigaat|Avigaat|03||62.2333333|-49.8333333|
GZ55|Greenland|avigaat|Avigaat|03||62.2333333|-49.8333333|
GZ56|Greenland|avigaat|Avigaat|03||62.2333333|-49.8333333|
GZ57|Greenland|avigaat|Avigaat|03||62.2333333|-49.8333333|
GZ58|Greenland|avigaat|Avigaat|03||62.2333333|-49.8333333|
GZ59|Greenland|avigaat|Avigaat|03||62.2333333|-49.8333333|
GZ60|Greenland|niaqornaq|Niaqornaq|03||61.0|-46.1333333|
GZ61|Greenland|niaqornaq|Niaqornaq|03||61.0|-46.1333333|
GZ62|Greenland|niaqornaq|Niaqornaq|03||61.0|-46.1333333|
GZ63|Greenland|niaqornaq|Niaqornaq|03||61.0|-46.1333333|
GZ64|Greenland|niaqornaq|Niaqornaq|03||61.0|-46.1333333|
GZ65|Greenland|niaqornaq|Niaqornaq|03||61.0|-46.1333333|
